text,Label
@OlivierKlein93 @gouvernementFR @KARLOLIVE @Prefet78 @ThivGrignon @emmaus_france @EmmanuelMacron @Elisabeth_Borne E… https://t.co/bSCtNiWMuW,Remove
@ologramme2 @nthtofly « je defend mes renois et rebeus français » ?,Racism
@OManiaque Il est debile ou quoi ? Pour former ca prend pas 2 semaines,Bullying
"@OManiaque Pablo a aussi cette identité, du moins la ferveur. Et pour le recrutement.. le problème c’est que le foo… https://t.co/KnD40ykiYw",None
@OmarHfd @holiqhit Ah moi je vous ai invité bande de gros naze fallait venir.,Bullying
@Orekiori Et non c'est toi le gros menteur https://t.co/hfwR15kXZb,None
@orezzinca229 @Kakashiii31 @ActuFoot_ tu te rend compte de à quel point t un gros con ? Mmdmrrrr,Bullying
"@OtabelaThierry @lasource75006 Tout nos joueurs sont née en France 
Alors garde des commentaires de gros tas de merde pour toi",Hate_Speech
@otherpopulation @ichigauche Ouais je fais tout le temps ça. Puis quand j’ai été la seule de mon wagon à descendre… https://t.co/dKheL6fc2J,None
"@Ouly05404755 Bisous-bisous, ma toute belle Ouly, en vitesse, car encore et toujours gros problèmes de connexion 😤😤… https://t.co/Ccq09mDHWj",None
"@p_duval @pjacquemain @GDarmanin Je me répète : nos Pires ennemis sont, hélas, dans notre propre camp !
L'esprit… https://t.co/QRTY4hmeCn",None
@paco_fgrs Gros rien j’ai même pas d’idée,None
@palais_au Wednesday ('Mercredi') Netflix. Fait à noter: les répliques des personnages principaux (pas tous) sont a… https://t.co/ohgUHlI21b,None
"@PandaGraou @Dalipas @_kalli0pe_ Quel fond ?
Ya aucun fond dans cette histoire, juste une hystérie collective...
Ya… https://t.co/p3dw6dgC8C",None
"@panispelgacem @FiixLaw @Footballogue @hortense_crepin Je me fous de cette affiche en elle même , ils auraient pu é… https://t.co/rTSPu6KTU2",None
@panispelgacem @FiixLaw @Footballogue @hortense_crepin Mais alors toi t’es debile. Qui paie la RATP ? Bah nous les… https://t.co/eBrMtzHCkl,Bullying
@PARISESTMAQIGUE @annnneeees @TactiqueDZ OK et toute les fois où la CAN s'est joué dans des pays sans métro ça s'es… https://t.co/jBFbDPKmiz,None
@parisienalamor Si il va au Antilles il va faire un AVC ce fils de pute,Hate_Speech
"@Pascal_Beuvelet Est quand on s'y attarde, ça fait peur et on se rend compte de ce que coûte 1 salarié à l'entreprise... 😱",None
@PascaleMartin24 La violence c’est votre morale puritaine qui vous empêche à concevoir que chacun est maître de son… https://t.co/MwE7NgYikN,None
"@PascaleMartin24 l'occasion aussi de se rappeler qu'à LFI y'a de sacrés tocards abolitionnistes, anti-vax, etc. Par… https://t.co/hFLPfIuvA8",None
@PasdisAurevoir J'ai gagné en gros,None
@Patalo310 @YlDavs @bayern457777 @_BeFootball Bon apprends à lire je sais que tes darons le jour du gang ont taper… https://t.co/iEzn5b0HWS,None
@Patalo310 @YlDavs @bayern457777 @_BeFootball La tête que tu dois avoir toi enfant de pvte va il connaît rien au fo… https://t.co/DeCRExFcyK,Hate_Speech
"@Patrick19834579 @archipuddi @hellfestopenair Ptdr man jsuis pas sure d’être un facho , par contre toi t’es clairement un gros beauf",Bullying
"@PatrickAdemo Merci gros, ça tombe bien je déteste le droit du travail et ça me casse les couilles de pas regarder… https://t.co/BrgT1GpNt2",None
"@PatrickGure Profites, excellent dimanche. 
Gros gros bisous 😘😘😘",None
@Patshreds3 Tu est beau comme un dieux grecs.  Miammmmmm.  Miammmmmmmm. XXX gros calin,None
"@PattyBal33 Bonjour ma Patty  , 
Très bon Dimanche à toi et bien au chaud 😉
De gros bisous 😘😘😘💕",None
"@PaulaVD2201 IDEM 🤦
Quand tu vois la com de l'autre débile qui fait de la récupération nauséabonde 🤮🤮🤮🤮🤮
Le #Bankster 😡🤬🤮",Hate_Speech
@Pauline81373351 Cc petite sœur gros bisous 😘😘😘😘😘,None
@Pauline81373351 Gros bisous fait attention à toi 😘😘😘😘,None
@paulo_crouton meme moi gros,None
"@paw_lette @Mme_Connasse Dites nous Paulette, c’est quoi le bonheur",None
@Pearlislem Grzve elle est trop débile purée,Bullying
"@pepessi_goat en vrai la date de la finale avait été annoncée en mars 2015, il a juste prédit que Messi (meilleur j… https://t.co/laDijVHW1o",None
@PepeTheCharles Bon anniversaire gros bg !,None
@Perceval95130 @mhugo82490904 @DamienRieu Mais quelle sauce pauvre attardé mentale ? Arrête de t'inventer une vie p… https://t.co/GJOYbaqoWt,Bullying
@Perceval95130 @mhugo82490904 @DamienRieu Oui t'inquiète pas pour moi retourne bouffer le fion de tes pédophiles l'attardé...,Sexism
"@PerseusLeGrand Remplace le par ""En gros..."" et ça ira mieux, tu verras",None
@PesSilva__ @RandomOyster @heyomeech956 @AndroidEatAppl Tu sors ces stats de ton trou du cul fils de pute,Hate_Speech
@PeteCfcLdnCop @equipedefrance Nique ta mère la pute :),Sexism
"@Petit__Rien Bonjour mon amie 
Excellente journée à toi et bon dimanche 
Gros bisous 💋💖😘☕☕",None
"@petitbeur75 Si justement, et c’est pour ça que je me permets d’intervenir. les odeurs de queue je les ai senties s… https://t.co/fPzMDUJSPa",None
@PhilemonNgameni Parfois quelqu'un te sers beaucoup puis te demande j'ajoute ?? Genre pour te faire passer pour un gros mangeur 🤣🤣🤣🤣,None
@philippe_raffin @chcuny J’ai connu un pilote aussi qui me racontait que se poser avec les volets ne servait rien.… https://t.co/LoNPLcSx8F,None
"@PhilippeDubarr2 Bonjour 👋 Fifi , je te souhaite un excellent Dimanche très froid 🥶, bon repos.  Gros Bisous. 🥰🎅🎄",None
@philmoi @papanours60 @agnesfirmin @gouvernementFR @Sante_Gouv J'avais jamais vu un tel niveau de stupidité. Surtou… https://t.co/OB0Z3M2Ks2,None
"@phpasneutre @Madridamos @ActuFoot_ @RMCsport On se juge jamais soi-même en tout cas, on est trop biaisé pour se do… https://t.co/0T0HRJCJ9x",None
"@Pierre_B_y Au delà de la polémique débile, les gens de gauche devraient adorer le foot. C'est un paradis socialist… https://t.co/9pUtT0i2dL",None
@pierre_beretti @Afrodite_Amour Il veut quoi le noir homosexuel qui se prends des bites par son cousin ? Le fouet n… https://t.co/5Ko7GAC3F6,Homophobia
@pierrecallamand Oui parce que le sujet de départ c’est les IPA ces gros nuls qui ne peuvent pas apprendre par comp… https://t.co/0GCUeHZahz,None
@PierreVLToff @MehdiGhezzar @GG_RMC @CharlesConsigny @Olivier_Truchot @AlainMarschall @RMCInfo Le gros bouffon des… https://t.co/KNbL7fu3hn,Hate_Speech
@piersmorgan Gros fils de pute va,Hate_Speech
"@pingussinho @VooXyS Mais gros dans tous les cas jme suis pas dis ""ah oe jack finalement il va foncer au charbon Pc… https://t.co/yt2cMNnPfn",None
"@pizza_caramel 😢 vous devez avoir le 💔 si lourd.Vous avez été géniaux, un coeur gros comme ça, sans vous de toutes… https://t.co/v8QIbVkzQb",None
@pizza_caramel Gros câlins Bidulette et bonne grande sieste,None
@pizza_caramel Oh non. Gros soutine. Elle va beaucoup faire le manquir Bidulette.,None
"@PlacardDeCasa On n'arrive pas à savoir qui est la plus conne des deux, c'est un concours permanent 😁 https://t.co/e0HRYaXfxL",Bullying
"@PlantetGabin Quatennens est au final la victime dans l'affaire. Il reconnaît un fait mineur et isolé, mais se voit… https://t.co/EA0Zj9OqZz",None
@PleinDeCinqfrs Un gros génie,None
@ploussier C'est une blague ou vous êtes débile ?,Bullying
@Pogba92_ impossible que tu dormes devant ce film gros il est incroyable (par contre mal au cul possible),None
"@PoliceRealites Vu sous cet angle, effectivement, la France a encore de la Place pour 'accueillir' tous les… https://t.co/e0w6aNrOKU",None
"@pomita2b Hey toi 😃 ça va et toi ?
Un bon dimanche à toi, plein de gros bisous 😘😘😘❤️❤️❤️",None
@Poncia_N @andrea_mukendi Il fallait même pas lui répondre gros français . Demande lui là personne qui bouffe l'arg… https://t.co/Ekkx29Utw8,None
@PoppiBuncoart Malheureusement.. le terme est bien choisi. Malheureusement t'es aussi débile que lui 😏🤣,Bullying
@popwwwwwe complètement conne toi ou quoi ?? évidement seyana va pas dormir avec sa mère jusqu’à se 56ans,Bullying
@popwwwwwe Ouai et !!??? Faut bien quel apprenne à dormir seul  c normal le gigolo c sont mari pas sont petit ami d… https://t.co/ZUcyhOYh5H,None
"@POTATEYosh Je n’ai jamais parlé de harcèlement, j’explique même que certains bouffons cris au harcèlement pour tout est rien justement",None
@Poulin2012 Voilà ce qui s'appelle faire la pute,Sexism
@Prestige_Twitch Après sur fortnite ya 2 gros niveau le level psychique genre Intelligence de jeux/visu rota etc...… https://t.co/dcQ6boYbXI,None
@printempsrepub C'est qui ??,None
@prodbybaw @byshel0 @Matt2Hidden Tt ça pcq c un rebeu t trop raciste,None
@ProfToujours Gros jaloux !,None
@Proudfreedom2 @patri67450 On voit clairement que mon commentaire c’est de l’ironie et comme j’ai répondu à un de t… https://t.co/CcOh8HStTb,None
@PS_Th3o @Mikaelhymst @letheoricien228 Être autant gros n'est pas un choix mdr ?,Bullying
@PS_Th3o @Mikaelhymst @letheoricien228 Crois moi que si tu manges pas pendant 1 mois tu seras plus gros hein,Bullying
@psmelias @annelebr Les gens n ont honte de rien en 2022 ... Même un gosse qui fait les calendriers pour leurs club… https://t.co/JkLfWL8ERz,None
"@PuerSucette Ça sent vraiment l'intoxication par les antibiotiques, la mycose de la bouche est un assez bon indicat… https://t.co/3Ycp9Rehtj",None
@pvkinhoo @musashi_houari @Ryojii_qlf @said92z allons allons calmons nous sur les gros mots akhy,None
@qsdennzoo @ActuFoot_ Ptdr j’hallucine !!!! Le maroc a sortit la Belgique l’Espagne et le Portugal 😂😂😂 comment tu p… https://t.co/7ByUXoYygs,None
"@QuelleEpoqueOff @CDechavanne @France2tv @LeaSalame La question ""quand est ce qu mbappe va le faire son bon match d… https://t.co/cwhtWau8Tr",None
@QuelleEpoqueOff @MLP_officiel @fredmusa @LeaSalame Tu n'a jamais vu la misère de tes pripre yeux vient voir un qua… https://t.co/MtZcMrU1aI,Hate_Speech
@QuentinOwona007 Sincèrement que tu ai les gros seins ou pas je m’en fous hein ca me laisse à 37…mon affaire c’est la fesse 😼,Sexism
@QuentinOwona007 Ss pas fan des gros...,None
@quiquiz09 @Fortuunin Cette pute là,Sexism
@QuisutDeus777 @F_Desouche @edwyplenel joue gros https://t.co/FFkBWTagQC,None
@R3Miiiiiii Il n'existe pas plus gros chat noir mdrr https://t.co/tRVISicpxV,None
@RabbsonMsm sub le gros sexeur 😹😹😹 https://t.co/2PElaHt73H,Sexism
@RAbsolument javoue la comme ca de tete avec sa capuche je pense que cest un migrant marocain javoue javoue😹🙌🏻😹🙌🏻🙌🏻😹,Racism
"@RAM_Maroc Franchement du gros n'importe quoi,vous faites une discrimination par rapport aux passeports et à la cou… https://t.co/DV4kDtnjNU",None
@ramona33193314 @ALeaument @mbompard Et c’est le supporteur du char à voile qui le dit!!! Un connaisseur en matière de gros cons😂😂,Bullying
@randyorton_guts @NibiruPhoto @shanleymclaren Fils de pute inshallah ta mère elle tombe dans un ruisseau,Hate_Speech
"@RaphaelleBacque @ArLeparmentier Arrêtez d'être une abrutie finie, ces journalistes ont dévoile la position de gps… https://t.co/0L8z6SAbyq",None
"@raphaelleprimet @EmmanuelMacron @francediplo Denise, la pute à bougnoules, qui a vendu son ventre à l'islam... vou… https://t.co/v2qJHjFuZp",Hate_Speech
@RAPTlME Je suis heureux de enfin l'avoir mais après qalf et lithopedion bh j'ai un gros goût de réchauffer mais fa… https://t.co/YzWTcfLS9C,None
"@RAPTlME Son promis par DAMSO pour le 31 décembre 2021, arrive un an après, la hype est plus que dépassée..
Dommage… https://t.co/7RiWYmHgDs",None
@rayanederetour Maes parle pas chinois et bien regarde les retomber arrêter suce des gros merde comme maes il cause… https://t.co/LvknSmqvOy,Hate_Speech
@rbw12_ @127_squad__ on est trop conne 😂,Bullying
"@realmarcel1 Cette connasse bourgeoise a probablement voté Macron et toute la clique de privatiseur de la SNCF.

El… https://t.co/8tl2Qc35sS",Hate_Speech
@rebeu_afrite t'as pas vu les fan d'MHA,None
@regelegorila Désolé mais c'est un gros Cheh,None
"@RenardeElfique Omg en voyant sa pp j'ai une citation qui l'est venue, si vous avez la réf coeur sur vous :

« Si t… https://t.co/Lx5PwWpUL8",None
"@Renardpaty @PhenixThierry Moi ce que je vois c'est un gros pédophile ! 
Et j'ai l'impression qu'on nous la joue à… https://t.co/a6sH5tCHcj",Hate_Speech
@reyesoff10 Ici on espère que le débile de lautaro martinez va bien le toucher hehe,Hate_Speech
"@RFI Tsiba ,et toi le plus gros imbécile de la planète !",Bullying
@RiAdam_ @banvnentfc La France perd en gros,None
@Richard09222837 @childe_layla Dommage!moi j'adore les p'tits chats!même les gros d'ailleurs!🤣 https://t.co/jyWnS11Oib,Sexism
"@Richard09222837 @DJ_Molo_Pepito Merki!
J'en ai mangé des mètres étant gamin et je savais même pas que ça s'appelai… https://t.co/zRM05KxOAl",None
"@richardsurterre @HuntDog3 Sans juger du bien fondé ou pas de cette ''élections'' qui est devenu un gros business,… https://t.co/qPiiRxmPmc",None
@RicheArgire @MpbRoro @20minutesOnline Le gros chibart,Bullying
@RMCsport Oh mais vous rêvez de lui ? Bande de clochard laissez le tranquille même quand il joue pas il prend toute… https://t.co/8rAh9HzVqh,Hate_Speech
@rmtc93 Les pro Ronaldo mdrrrr les plus gros hypocrite de ce réseau,None
"@Rob__EDELJI @AntEditions @TelePeache @KARLOLIVE ... ""Human Rights Watch a récemment documenté « 6 cas d’agressions… https://t.co/Du9zcDgvAb",None
@robiBeltalo @Tsunamiiche @MontCorvo_Off Ah donc t’es vrm débile,Bullying
@robingoenpv @Cizakimgl @capiven mais wsh robingo t'as 0 dignité pour supporter un pays de gros raslar ?? Ils disen… https://t.co/mnliPmrdli,None
@robs_jl c une rebeu mdr,Racism
"@rocam54 @Ton0048746136 C’est magnifique 😍 
Dis bonjour à cette jeune pute",Sexism
@rodpas974 @DRAX79483296 @PoufyGB Et tu pense ils vont les construire comment avec une pénurie de composant ? J'dis… https://t.co/5ukKwfZNrs,None
@RolydeFrance @BB37000_Parodie @christiesparis Faut être débile pour y croire mdr,Bullying
@Romain116 @nicolas_vilas Les 2 sont des footix. Mais il faut arrêter de considérer le mot footix comme un gros mot… https://t.co/G0mI6tgqHC,None
"@rsarhane @RemiHeuqueville @GilbertCollard Toi t’es un vrai debile, au lieu de lui repondre que c’est faux tu viens… https://t.co/q52REJAnT6",Bullying
@rubenswkz AHAHAHAHAHA wlh gros ces fdp genre jaitous les poin possible,Hate_Speech
@Ryuga750 @Remi_Niort @genantlautofav @Kylian_29_08 @_BeFootball @lequipe @benallaoff En gros pendant le défilé sur… https://t.co/X4nzHFqOh4,Remove
@s_kkiddd @cacahueteaubeur @SoloLeVrai @ploufa_yt @qlntbadis @Inoxtag c la blague en gros 👍,None
@s3ntchelita c’est “un un” s’agirait de se relire pour éviter de passer pour une grosse conne une  2e fois,Bullying
@Sabahlarnaque @Shiroineiko Enfaite y’a tellement de renoi qui veulent ça perte et qui s’en prenne à lui uniquement… https://t.co/bL1HeDV138,Racism
"@sacha2022 Et ça se dit médécin ?!! RDV pris aussi pour même raison. 6 mois d'attente, verdict en février... Heureu… https://t.co/lhM0j6ANCI",None
@SaisaiBis @QUEEREALIFE Ça devait être un gros clochard qui t’as menti vie de ma mère,Hate_Speech
@salwaa340 PTDRRRR ah gros yen na c trop,None
"@samsarou @cherif_ysa Si on n’a plus de nouvelles de Chérif, c’est que le gros matou en a fait son petit dej je pense…ou le contraire…",None
@Samuel_Lafont @VeniseViolette Suis migrant demain une petite chambre de 120m2 avec vue trop bien chauffée je prends,Racism
"@Samuel_Lafont DEVINETTE : 
De quel pays je parle?

T'es migrant :
T'es nourri, logé, blanchi, hébergé, soin gratui… https://t.co/Cyjiq3mVd9",Racism
@SamuelEtienne Bon on comprends qu'il veut mettre un gros pain à @facebook,None
"@SandraOrchidee on veux toi le reste,tes gros seins et ta foufoune, voila",Sexism
@SandraOrchidee Tu as entièrement raison bonne journée gros gros bisous ❤️❤️❤️❤️,None
"@sandrousseau @JeanPaix2 Pauvre dinde !
Et si on parlait de vos milices bobos écolos gauchistes qui s’attaquent aux… https://t.co/fkfOsywiTT",Hate_Speech
"@sandrousseau On constate tous que les l’utra conne équivalente d’ultra gôcho 
EELV est toujours sur tweeter alors… https://t.co/WbtqsR8eoW",Hate_Speech
@sandrousseau Un peu comme la différence entre conne et ultra conne le lien c’est la zinzin 🤡🤮,Bullying
@sanjaydhumieres @edwyplenel @Twitter @elonmusk @Mediapart quel rapport avec le pass vaccinal ?😃 tu plaisantes j es… https://t.co/Km1PobYnWL,None
"@sanlaville11 @NaudinChristoph @FabPitre Oui bah ça c'était con, je ne sais pas ce que tu as dit sur JLM mais la pe… https://t.co/gkWY5NJSF0",None
@sanpreet_sa @Fefedubinks @ParlonsFootFCB T'as son gros genou en 4k qui dépasse là,None
@Sarahcroche04 @diamantaire93 On en parle dès renoi au cheveux lissé ?,Racism
"@SasWyd @ArunaNdarabu3 @moise_katumbi @fatshi13 Ceci était dû à  un gros malaise, il était en train d'étouffer sous son gilet pare-balles.",None
